id,日期,開盤,最高,最低,收盤
4852,2018-06-12,11140.02,11160.05,11088.53,11144.79
4853,2018-06-13,11153.2,11188.01,11119.24,11173.21
4854,2018-06-14,11143.04,11143.04,11013.98,11013.98
4855,2018-06-15,10998.2,11087.47,10981.61,11087.47
4856,2018-06-19,11008.77,11008.77,10904.19,10904.19
4857,2018-06-20,10904.8,10969.2,10842.56,10927.44
4858,2018-06-21,10949.85,10992.31,10941.07,10941.07
4859,2018-06-22,10901.25,10914.83,10828.86,10899.28
4860,2018-06-25,10834.07,10851.16,10786.46,10786.46
4861,2018-06-26,10730.9,10752.99,10651.42,10742.17
4862,2018-06-27,10766.88,10800.34,10701.03,10701.03
4863,2018-06-28,10669.42,10723.84,10633.01,10654.28
4864,2018-06-29,10667.64,10836.91,10667.64,10836.91
4865,2018-07-02,10852.17,10886.2,10777.94,10777.94
4866,2018-07-03,10802.88,10873.48,10707.68,10715.72
4867,2018-07-04,10714.25,10752.05,10680.44,10721.87
4868,2018-07-05,10690.91,10709.8,10585.27,10611.81
4869,2018-07-06,10645.66,10665.72,10523.58,10608.57
4870,2018-07-09,10638.9,10746.74,10638.9,10720.28
4871,2018-07-10,10737.62,10776.47,10728.24,10756.89
4872,2018-07-11,10693.64,10693.64,10635.03,10676.84
4873,2018-07-12,10644.91,10752.57,10643.65,10738.38
4874,2018-07-13,10769.7,10864.54,10769.7,10864.54
4875,2018-07-16,10867.97,10890.2,10817.45,10817.45
4876,2018-07-17,10802.75,10818.84,10758.83,10778.99
4877,2018-07-18,10811.43,10872.74,10788.37,10842.46
4878,2018-07-19,10868.56,10896.25,10826.14,10835.38
4879,2018-07-20,10932.51,10963.95,10893.73,10932.11
4880,2018-07-23,10929.46,10984.84,10901.75,10946.89
4881,2018-07-24,10937.77,10995.39,10917.61,10995.39
4882,2018-07-25,10957.66,10992.29,10956.0,10965.79
4883,2018-07-26,10969.35,11018.19,10966.33,11010.61
4884,2018-07-27,11023.07,11075.78,11009.16,11075.78
4885,2018-07-30,11072.7,11080.41,11001.15,11033.54
4886,2018-07-31,10997.73,11057.51,10976.46,11057.51
4887,2018-08-01,11062.36,11100.02,11058.28,11098.13
4888,2018-08-02,11095.67,11095.67,10919.13,10929.77
4889,2018-08-03,10957.3,11012.43,10957.3,11012.43
4890,2018-08-06,10997.26,11054.49,10994.97,11024.1
4891,2018-08-07,11024.97,11030.09,10983.44,10983.44
4892,2018-08-08,11026.07,11095.5,11026.07,11075.25
4893,2018-08-09,11063.62,11063.62,11001.96,11028.07
4894,2018-08-10,11009.96,11033.89,10972.25,10983.68
4895,2018-08-13,10939.68,10939.68,10693.73,10748.92
4896,2018-08-14,10797.95,10829.85,10755.53,10824.23
4897,2018-08-15,10827.28,10827.28,10688.59,10716.75
4898,2018-08-16,10663.57,10725.71,10606.26,10683.9
4899,2018-08-17,10702.6,10757.01,10688.55,10690.96
4900,2018-08-20,10698.76,10729.9,10663.44,10699.05
4901,2018-08-21,10697.01,10792.2,10697.01,10792.2
4902,2018-08-22,10790.24,10828.21,10774.69,10804.2
4903,2018-08-23,10817.33,10863.13,10802.79,10863.13
4904,2018-08-24,10865.91,10865.91,10770.32,10809.35
4905,2018-08-27,10847.17,10916.69,10847.17,10902.21
4906,2018-08-28,10946.33,11005.55,10946.33,10989.55
4907,2018-08-29,11029.12,11099.57,11029.11,11099.57
4908,2018-08-30,11153.97,11186.05,11080.07,11093.75
4909,2018-08-31,11037.26,11063.94,10987.68,11063.94
4910,2018-09-03,11087.86,11097.11,10952.85,10964.22
4911,2018-09-04,10981.39,11028.27,10956.49,11021.38
4912,2018-09-05,11042.41,11058.06,10989.93,10995.13
4913,2018-09-06,11016.92,11016.92,10905.34,10924.3
4914,2018-09-07,10922.55,10922.55,10807.56,10846.99
4915,2018-09-10,10869.8,10877.72,10689.29,10725.8
4916,2018-09-11,10723.0,10765.42,10669.59,10752.3
4917,2018-09-12,10762.91,10779.93,10667.25,10722.57
4918,2018-09-13,10726.67,10758.84,10701.25,10727.23
4919,2018-09-14,10776.53,10882.04,10770.47,10868.14
4920,2018-09-17,10881.78,10883.98,10806.73,10828.61
4921,2018-09-18,10794.22,10806.56,10750.81,10760.21
4922,2018-09-19,10808.5,10882.75,10808.5,10857.27
4923,2018-09-20,10886.19,10908.36,10814.54,10831.41
4924,2018-09-21,10857.1,10972.41,10835.84,10972.41
4925,2018-09-25,10959.56,11003.49,10941.77,10978.85
4926,2018-09-26,10974.08,11007.35,10947.29,10974.19
4927,2018-09-27,10973.77,11051.09,10961.27,11034.19
4928,2018-09-28,11050.09,11073.95,10966.96,11006.34
4929,2018-10-01,11014.19,11062.43,11012.95,11051.8
4930,2018-10-02,11048.89,11064.34,10906.42,10919.63
4931,2018-10-03,10918.74,10926.73,10839.46,10863.94
4932,2018-10-04,10826.19,10826.19,10707.76,10718.91
4933,2018-10-05,10665.29,10669.63,10446.94,10517.12
4934,2018-10-08,10467.85,10507.83,10403.13,10455.93
4935,2018-10-09,10464.39,10503.1,10428.97,10466.83
4936,2018-10-11,10272.04,10272.04,9797.93,9806.11
4937,2018-10-12,9811.58,10046.01,9740.76,10045.81
4938,2018-10-15,9989.63,9989.63,9890.47,9901.12
4939,2018-10-16,9891.97,10011.19,9888.73,9981.1
4940,2018-10-17,10048.43,10127.01,9978.25,9979.14
4941,2018-10-18,9975.46,10019.5,9919.79,9953.73
4942,2018-10-19,9879.47,9919.26,9762.91,9919.26
4943,2018-10-22,9871.3,9984.15,9822.15,9974.28
4944,2018-10-23,9912.28,9912.28,9775.2,9775.2
4945,2018-10-24,9774.29,9809.19,9667.85,9759.4
4946,2018-10-25,9622.95,9622.95,9475.61,9520.79
4947,2018-10-26,9570.19,9629.07,9400.69,9489.18
4948,2018-10-29,9515.43,9554.35,9459.12,9516.32
4949,2018-10-30,9508.81,9574.83,9481.66,9526.11
4950,2018-10-31,9588.86,9802.13,9588.86,9802.13
4951,2018-11-01,9812.2,9869.59,9742.61,9844.74
4952,2018-11-02,9871.4,9906.59,9817.29,9906.59
4953,2018-11-05,9856.85,9889.81,9786.25,9889.81
4954,2018-11-06,9888.41,9899.97,9782.86,9824.95
4955,2018-11-07,9818.15,9912.53,9817.95,9908.35
4956,2018-11-08,9958.47,10014.42,9938.55,9945.31
4957,2018-11-09,9921.78,9921.78,9798.45,9830.01
4958,2018-11-12,9806.8,9875.84,9764.46,9831.21
4959,2018-11-13,9727.17,9777.35,9616.16,9775.84
4960,2018-11-14,9799.69,9823.25,9763.89,9791.88
4961,2018-11-15,9806.58,9844.39,9755.12,9826.46
4962,2018-11-16,9819.05,9851.29,9770.87,9797.09
4963,2018-11-19,9795.47,9836.02,9779.4,9828.69
4964,2018-11-20,9788.95,9800.03,9726.8,9743.99
4965,2018-11-21,9698.52,9753.69,9632.47,9741.52
4966,2018-11-22,9769.33,9792.99,9702.77,9714.71
4967,2018-11-23,9730.64,9738.8,9654.91,9667.3
4968,2018-11-26,9679.98,9847.35,9679.98,9765.36
4969,2018-11-27,9728.95,9781.4,9688.74,9778.62
4970,2018-11-28,9774.03,9890.89,9767.14,9884.31
4971,2018-11-29,9959.87,10001.85,9885.36,9885.36
4972,2018-11-30,9899.24,9957.63,9888.03,9888.03
4973,2018-12-03,9979.21,10148.75,9979.21,10137.87
4974,2018-12-04,10120.43,10126.02,10061.7,10083.54
4975,2018-12-05,9971.98,9971.98,9895.29,9916.74
4976,2018-12-06,9850.08,9850.08,9664.75,9684.72
4977,2018-12-07,9719.46,9785.2,9719.46,9760.88
4978,2018-12-10,9722.97,9722.97,9626.47,9647.54
4979,2018-12-11,9661.72,9720.96,9661.72,9707.04
4980,2018-12-12,9741.45,9835.56,9741.45,9816.45
4981,2018-12-13,9827.32,9871.96,9815.5,9858.76
4982,2018-12-14,9818.95,9818.95,9718.94,9774.16
4983,2018-12-17,9762.49,9826.88,9733.98,9787.53
4984,2018-12-18,9756.46,9756.67,9701.1,9718.82
4985,2018-12-19,9720.92,9783.21,9720.92,9783.21
4986,2018-12-20,9729.29,9741.55,9658.5,9674.52
4987,2018-12-21,9648.98,9683.95,9585.32,9676.67
4988,2018-12-22,9639.24,9652.19,9625.31,9646.16
4989,2018-12-24,9646.53,9658.95,9613.29,9639.7
4990,2018-12-25,9559.7,9559.7,9479.06,9527.09
4991,2018-12-26,9544.87,9591.91,9473.3,9478.99
4992,2018-12-27,9555.01,9670.97,9555.01,9641.56
4993,2018-12-28,9649.97,9727.41,9630.77,9727.41
4994,2019-01-02,9725.27,9737.68,9542.52,9554.14
4995,2019-01-03,9494.25,9554.53,9474.47,9492.42
4996,2019-01-04,9427.24,9427.24,9319.28,9382.51
4997,2019-01-07,9460.2,9596.35,9460.2,9590.3
4998,2019-01-08,9591.56,9600.94,9547.63,9563.6
4999,2019-01-09,9584.63,9741.64,9584.63,9738.31
5000,2019-01-10,9731.11,9731.11,9683.2,9720.69
5001,2019-01-11,9753.63,9796.98,9736.0,9759.4
5002,2019-01-14,9737.67,9762.37,9677.49,9708.22
5003,2019-01-15,9701.93,9806.04,9701.93,9806.04
5004,2019-01-16,9781.35,9803.99,9763.81,9763.81
5005,2019-01-17,9773.31,9826.25,9759.51,9789.15
5006,2019-01-18,9781.39,9842.8,9771.15,9836.06
5007,2019-01-21,9870.27,9919.94,9870.27,9889.4
5008,2019-01-22,9880.54,9894.66,9855.47,9894.66
5009,2019-01-23,9869.54,9873.39,9828.03,9846.4
5010,2019-01-24,9865.0,9892.82,9847.32,9877.12
5011,2019-01-25,9923.39,9980.08,9918.21,9969.61
5012,2019-01-28,10006.46,10020.6,9990.07,10013.33
5013,2019-01-29,9944.71,9952.34,9893.96,9931.59
5014,2019-01-30,9915.97,9959.03,9909.81,9932.26
5015,2019-02-11,10029.84,10065.52,9988.83,10004.25
5016,2019-02-12,10032.08,10100.23,10032.08,10097.74
5017,2019-02-13,10123.61,10140.98,10074.34,10090.58
5018,2019-02-14,10095.99,10135.62,10082.0,10089.01
5019,2019-02-15,10111.18,10135.16,10055.5,10064.78
5020,2019-02-18,10096.94,10165.77,10096.94,10145.28
5021,2019-02-19,10152.11,10173.47,10143.15,10152.26
5022,2019-02-20,10181.94,10272.46,10181.94,10272.46
5023,2019-02-21,10282.32,10319.53,10256.53,10319.53
5024,2019-02-22,10309.02,10322.92,10269.95,10322.92
5025,2019-02-25,10343.45,10390.93,10343.45,10390.93
5026,2019-02-26,10403.03,10416.91,10368.86,10391.55
5027,2019-02-27,10385.81,10403.05,10343.56,10389.17
5028,2019-03-04,10385.25,10402.39,10313.18,10349.88
5029,2019-03-05,10323.25,10334.34,10295.44,10305.26
5030,2019-03-06,10328.18,10359.12,10327.9,10357.15
5031,2019-03-07,10359.47,10367.98,10299.46,10311.68
5032,2019-03-08,10274.28,10274.28,10204.21,10241.75
5033,2019-03-11,10224.27,10269.3,10214.02,10250.28
5034,2019-03-12,10294.37,10382.12,10294.37,10343.33
5035,2019-03-13,10331.27,10373.32,10331.27,10373.32
5036,2019-03-14,10391.3,10407.27,10339.64,10348.65
5037,2019-03-15,10374.66,10439.24,10370.0,10439.24
5038,2019-03-18,10455.19,10512.7,10445.74,10512.7
5039,2019-03-19,10497.4,10525.6,10484.69,10512.32
5040,2019-03-20,10529.3,10556.81,10506.96,10551.56
5041,2019-03-21,10563.93,10612.34,10551.67,10609.55
5042,2019-03-22,10642.57,10667.94,10589.47,10639.07
5043,2019-03-25,10535.12,10535.12,10458.79,10479.48
5044,2019-03-26,10506.68,10559.2,10506.68,10559.2
5045,2019-03-27,10542.68,10556.75,10515.86,10542.7
5046,2019-03-28,10529.02,10536.26,10499.29,10536.26
5047,2019-03-29,10551.99,10641.04,10525.27,10641.04
5048,2019-04-01,10714.68,10735.07,10627.01,10642.63
5049,2019-04-02,10695.47,10728.38,10685.1,10690.3
5050,2019-04-03,10725.17,10741.56,10690.23,10704.38
5051,2019-04-08,10759.96,10807.05,10759.96,10800.57
5052,2019-04-09,10805.39,10851.6,10793.77,10851.6
5053,2019-04-10,10839.93,10875.65,10815.61,10868.14
5054,2019-04-11,10869.24,10887.12,10797.76,10808.77
5055,2019-04-12,10820.94,10836.44,10782.02,10805.3
5056,2019-04-15,10849.84,10897.21,10849.55,10875.6
5057,2019-04-16,10905.63,10927.85,10876.34,10927.85
5058,2019-04-17,10961.61,11016.92,10961.61,10997.26
5059,2019-04-18,11038.24,11077.99,10926.85,10962.02
5060,2019-04-19,11017.69,11045.08,10950.43,10968.5
5061,2019-04-22,10994.52,11027.49,10974.82,10987.71
5062,2019-04-23,10994.28,11025.68,10949.3,11025.68
5063,2019-04-24,11054.02,11070.85,10995.83,11027.64
5064,2019-04-25,11017.73,11046.77,11006.68,11039.86
5065,2019-04-26,10986.53,10986.53,10906.44,10952.47
5066,2019-04-29,10952.91,10992.55,10905.78,10939.06
5067,2019-04-30,10945.94,10978.1,10910.78,10967.73
5068,2019-05-02,10992.76,11046.64,10988.7,11004.49
5069,2019-05-03,11037.99,11097.0,11018.86,11096.3
5070,2019-05-06,11005.36,11005.36,10870.4,10897.12
5071,2019-05-07,10913.95,11004.76,10913.95,10987.14
5072,2019-05-08,10938.47,10946.82,10867.06,10923.71
5073,2019-05-09,10910.47,10910.47,10732.97,10733.67
5074,2019-05-10,10751.55,10834.69,10669.39,10712.99
5075,2019-05-13,10684.04,10693.44,10549.06,10558.29
5076,2019-05-14,10480.21,10544.97,10363.02,10519.25
5077,2019-05-15,10535.24,10612.5,10535.24,10560.71
5078,2019-05-16,10556.58,10573.93,10474.61,10474.61
5079,2019-05-17,10508.56,10564.97,10384.11,10384.11
5080,2019-05-20,10405.36,10465.84,10385.18,10398.41
5081,2019-05-21,10362.35,10477.2,10342.32,10464.5
5082,2019-05-22,10481.1,10520.62,10453.5,10457.22
5083,2019-05-23,10404.0,10404.0,10289.69,10308.37
5084,2019-05-24,10313.15,10370.97,10308.59,10328.28
5085,2019-05-27,10344.18,10365.44,10305.28,10334.13
5086,2019-05-28,10348.58,10361.61,10312.31,10312.31
5087,2019-05-29,10277.35,10307.75,10227.44,10301.78
5088,2019-05-30,10307.12,10384.36,10306.03,10382.99
5089,2019-05-31,10386.12,10515.1,10369.02,10498.49
5090,2019-06-03,10482.45,10511.2,10383.51,10500.07
5091,2019-06-04,10499.51,10518.33,10421.81,10429.12
5092,2019-06-05,10497.5,10541.29,10446.51,10461.62
5093,2019-06-06,10409.9,10429.33,10371.08,10409.2
5094,2019-06-10,10486.23,10566.47,10466.24,10566.47
5095,2019-06-11,10567.54,10637.9,10548.06,10607.76
5096,2019-06-12,10605.75,10630.69,10566.37,10615.66
5097,2019-06-13,10582.19,10617.06,10539.49,10561.01
5098,2019-06-14,10546.42,10568.92,10517.82,10524.67
5099,2019-06-17,10488.7,10562.97,10474.19,10530.54
5100,2019-06-18,10547.15,10573.77,10521.7,10566.74
5101,2019-06-19,10650.48,10778.64,10650.48,10775.34
5102,2019-06-20,10749.41,10799.14,10745.25,10785.01
5103,2019-06-21,10817.71,10840.29,10773.47,10803.77
5104,2019-06-24,10734.25,10786.33,10695.49,10779.45
5105,2019-06-25,10777.18,10787.62,10693.04,10706.72
5106,2019-06-26,10661.39,10690.98,10645.37,10652.55
5107,2019-06-27,10674.2,10800.29,10674.2,10773.9
5108,2019-06-28,10786.66,10788.08,10719.08,10730.83
5109,2019-07-01,10821.3,10914.85,10821.3,10895.46
5110,2019-07-02,10878.01,10888.21,10843.64,10865.12
5111,2019-07-03,10793.1,10812.65,10720.66,10743.77
5112,2019-07-04,10755.87,10791.28,10750.9,10775.9
5113,2019-07-05,10785.85,10812.38,10756.67,10785.73
5114,2019-07-08,10742.81,10781.11,10708.92,10751.22
5115,2019-07-09,10729.83,10733.57,10680.85,10702.78
5116,2019-07-10,10723.23,10810.16,10723.23,10798.48
5117,2019-07-11,10817.6,10856.51,10799.65,10843.42
5118,2019-07-12,10855.16,10867.59,10823.89,10824.35
5119,2019-07-15,10819.92,10880.56,10769.57,10876.43
5120,2019-07-16,10865.0,10899.84,10865.0,10886.05
5121,2019-07-17,10861.11,10861.11,10804.34,10828.48
5122,2019-07-18,10821.92,10835.43,10792.27,10799.28
5123,2019-07-19,10861.99,10919.96,10861.99,10873.19
5124,2019-07-22,10910.5,10949.76,10909.15,10944.53
5125,2019-07-23,10963.86,10994.44,10932.53,10947.26
5126,2019-07-24,10969.74,10976.46,10912.92,10935.76
5127,2019-07-25,10892.25,10945.92,10879.4,10941.41
5128,2019-07-26,10898.25,10907.44,10879.24,10891.98
5129,2019-07-29,10872.63,10905.74,10863.33,10885.73
5130,2019-07-30,10909.98,10927.16,10827.74,10830.9
5131,2019-07-31,10824.15,10835.8,10754.07,10823.81
5132,2019-08-01,10773.06,10773.25,10714.73,10731.75
5133,2019-08-02,10641.28,10641.28,10524.68,10549.04
5134,2019-08-05,10528.87,10542.49,10418.25,10423.41
5135,2019-08-06,10304.88,10425.6,10180.04,10394.75
5136,2019-08-07,10422.89,10461.37,10366.54,10386.18
5137,2019-08-08,10383.62,10500.77,10383.62,10494.49
5138,2019-08-12,10491.79,10514.05,10440.77,10472.36
5139,2019-08-13,10436.62,10436.62,10361.89,10362.66
5140,2019-08-14,10444.5,10518.02,10427.73,10427.73
5141,2019-08-15,10374.75,10374.75,10287.76,10327.13
5142,2019-08-16,10345.42,10456.32,10318.37,10420.89
5143,2019-08-19,10449.39,10516.05,10449.39,10488.75
5144,2019-08-20,10508.42,10538.12,10497.13,10522.5
5145,2019-08-21,10526.87,10545.25,10504.49,10525.8
5146,2019-08-22,10560.01,10596.41,10515.72,10529.78
5147,2019-08-23,10526.15,10541.73,10503.07,10538.11
5148,2019-08-26,10453.4,10453.4,10340.15,10354.57
5149,2019-08-27,10386.21,10431.78,10368.96,10387.23
5150,2019-08-28,10397.6,10456.3,10397.6,10434.29
5151,2019-08-29,10440.15,10466.99,10406.49,10462.43
5152,2019-08-30,10504.28,10618.05,10504.28,10618.05
5153,2019-09-02,10613.19,10634.85,10589.42,10634.85
5154,2019-09-03,10629.22,10650.15,10557.03,10558.21
5155,2019-09-04,10566.32,10670.43,10566.32,10657.31
5156,2019-09-05,10718.4,10766.6,10714.27,10756.93
5157,2019-09-06,10783.46,10803.07,10753.45,10780.64
5158,2019-09-09,10808.68,10829.44,10778.15,10801.14
5159,2019-09-10,10791.95,10810.03,10732.78,10753.58
5160,2019-09-11,10787.65,10815.59,10746.87,10790.35
5161,2019-09-12,10830.25,10862.68,10804.02,10827.55
5162,2019-09-16,10822.69,10898.13,10822.69,10898.13
5163,2019-09-17,10908.85,10912.23,10866.43,10874.5
5164,2019-09-18,10887.42,10971.54,10878.34,10929.45
5165,2019-09-19,10947.62,10954.18,10874.66,10894.7
5166,2019-09-20,10908.1,10931.76,10903.45,10929.69
5167,2019-09-23,10924.81,10948.19,10905.92,10919.02
5168,2019-09-24,10917.44,10947.53,10886.62,10918.01
5169,2019-09-25,10885.67,10885.67,10825.85,10873.69
5170,2019-09-26,10909.57,10934.91,10856.96,10871.99
5171,2019-09-27,10904.0,10921.17,10827.61,10829.68
5172,2019-10-01,10855.6,10967.65,10855.6,10967.65
5173,2019-10-02,10945.92,10965.2,10927.39,10947.88
5174,2019-10-03,10866.5,10888.4,10809.28,10875.91
5175,2019-10-04,10907.69,10941.49,10854.12,10894.48
5176,2019-10-07,10932.24,10954.45,10919.43,10935.06
5177,2019-10-08,10986.01,11020.51,10986.01,11017.31
5178,2019-10-09,10976.93,10989.39,10889.96,10889.96
5179,2019-10-14,11004.74,11085.49,11004.74,11066.95
5180,2019-10-15,11103.5,11126.45,11091.29,11111.8
5181,2019-10-16,11166.17,11180.11,11113.18,11162.83
5182,2019-10-17,11156.14,11186.88,11131.45,11186.88
5183,2019-10-18,11190.21,11237.38,11154.86,11180.22
5184,2019-10-21,11166.24,11188.13,11147.86,11184.15
5185,2019-10-22,11221.19,11271.25,11218.25,11271.25
5186,2019-10-23,11266.18,11281.12,11209.1,11239.67
5187,2019-10-24,11266.84,11320.14,11254.59,11320.14
5188,2019-10-25,11336.64,11347.18,11281.37,11296.12
5189,2019-10-28,11321.99,11341.03,11295.44,11315.02
5190,2019-10-29,11347.39,11373.95,11292.83,11333.87
5191,2019-10-30,11336.97,11380.28,11306.95,11380.28
5192,2019-10-31,11393.68,11428.42,11358.71,11358.71
5193,2019-11-01,11373.7,11399.53,11335.51,11399.53
5194,2019-11-04,11451.72,11559.07,11451.72,11556.85
5195,2019-11-05,11576.18,11644.03,11576.18,11644.03
5196,2019-11-06,11645.08,11668.2,11601.7,11653.07
5197,2019-11-07,11642.91,11647.47,11552.08,11606.56
5198,2019-11-08,11620.89,11642.41,11561.31,11579.54
5199,2019-11-11,11570.33,11570.33,11409.83,11427.28
5200,2019-11-12,11463.33,11520.37,11459.68,11520.37
5201,2019-11-13,11483.24,11509.37,11439.09,11467.83
5202,2019-11-14,11488.74,11498.25,11424.77,11450.42
5203,2019-11-15,11485.46,11552.25,11485.46,11525.6
5204,2019-11-18,11543.8,11599.78,11532.97,11599.78
5205,2019-11-19,11608.48,11656.4,11576.79,11656.4
5206,2019-11-20,11645.73,11649.07,11591.73,11631.2
5207,2019-11-21,11573.84,11573.84,11478.43,11558.27
5208,2019-11-22,11556.75,11577.02,11534.15,11566.8
5209,2019-11-25,11590.81,11604.75,11559.33,11561.58
5210,2019-11-26,11608.37,11642.96,11576.82,11576.82
5211,2019-11-27,11590.81,11651.73,11590.81,11647.46
5212,2019-11-28,11641.7,11654.06,11604.68,11617.08
5213,2019-11-29,11616.88,11623.59,11485.16,11489.57
5214,2019-12-02,11509.94,11524.85,11454.38,11502.83
5215,2019-12-03,11473.32,11531.58,11460.06,11531.58
5216,2019-12-04,11511.82,11513.83,11457.43,11510.47
5217,2019-12-05,11546.75,11604.39,11546.75,11594.65
5218,2019-12-06,11639.8,11657.65,11577.83,11609.64
5219,2019-12-09,11635.47,11678.36,11631.03,11660.77
5220,2019-12-10,11647.78,11649.73,11607.26,11627.84
5221,2019-12-11,11635.07,11700.77,11622.58,11700.77
5222,2019-12-12,11766.98,11875.98,11766.98,11836.42
5223,2019-12-13,11937.9,11990.78,11913.02,11927.73
5224,2019-12-16,11915.61,11975.73,11915.61,11939.77
5225,2019-12-17,11939.62,12097.01,11939.62,12097.01
5226,2019-12-18,12061.1,12125.9,12059.92,12122.45
5227,2019-12-19,12082.98,12111.77,12008.16,12018.9
5228,2019-12-20,12001.56,12028.22,11937.45,11959.08
5229,2019-12-23,11969.14,12022.23,11960.21,12022.23
5230,2019-12-24,12023.79,12027.6,11976.38,11976.38
5231,2019-12-25,11978.94,12032.37,11973.95,12008.13
5232,2019-12-26,12018.38,12030.66,11982.64,12001.01
5233,2019-12-27,12032.72,12093.02,12032.72,12091.59
5234,2019-12-30,12094.81,12114.89,12046.22,12053.37
5235,2019-12-31,12019.19,12047.75,11997.14,11997.14
5236,2020-01-02,12026.5,12110.74,12026.23,12100.48
5237,2020-01-03,12167.44,12197.64,12023.6,12110.43
5238,2020-01-06,12035.71,12040.08,11953.36,11953.36
5239,2020-01-07,11961.97,11986.03,11822.4,11880.32
5240,2020-01-08,11818.76,11899.67,11777.45,11817.1
5241,2020-01-09,11889.46,11992.55,11889.46,11970.63
5242,2020-01-10,12009.27,12038.21,11959.06,12024.65
5243,2020-01-13,12069.61,12113.42,12037.24,12113.42
5244,2020-01-14,12161.73,12186.62,12140.27,12179.81
5245,2020-01-15,12169.92,12169.92,12048.01,12091.88
5246,2020-01-16,12006.08,12075.54,12006.08,12066.93
5247,2020-01-17,12080.72,12117.55,12055.91,12090.29
5248,2020-01-20,12107.56,12151.42,12101.55,12118.71
5249,2020-01-30,11933.23,11933.23,11418.22,11421.74
5250,2020-01-31,11494.03,11594.21,11436.95,11495.1
5251,2020-02-03,11365.9,11365.9,11138.03,11354.92
5252,2020-02-04,11399.46,11581.36,11393.03,11555.92
5253,2020-02-05,11601.55,11620.42,11512.71,11573.62
5254,2020-02-06,11605.11,11749.68,11605.11,11749.68
5255,2020-02-07,11712.71,11712.71,11592.09,11612.81
5256,2020-02-10,11514.72,11598.03,11423.34,11574.07
5257,2020-02-11,11614.25,11678.58,11614.25,11664.04
5258,2020-02-12,11693.4,11801.52,11693.4,11774.19
5259,2020-02-13,11813.5,11854.98,11784.94,11791.78
5260,2020-02-14,11806.52,11840.79,11788.87,11815.7
5261,2020-02-17,11770.3,11775.56,11724.82,11763.51
5262,2020-02-18,11700.91,11717.1,11642.95,11648.98
5263,2020-02-19,11655.37,11783.43,11654.16,11758.84
5264,2020-02-20,11785.78,11827.83,11714.15,11725.09
5265,2020-02-21,11721.16,11755.17,11661.63,11686.35
5266,2020-02-24,11615.28,11615.28,11512.08,11534.87
5267,2020-02-25,11506.74,11567.09,11415.47,11540.23
5268,2020-02-26,11468.6,11494.22,11408.06,11433.62
5269,2020-02-27,11436.96,11470.23,11274.52,11292.17
5270,2020-03-02,11184.66,11282.05,11049.85,11170.46
5271,2020-03-03,11279.86,11390.24,11279.86,11327.72
5272,2020-03-04,11368.25,11392.35,11297.81,11392.35
5273,2020-03-05,11454.65,11525.32,11454.65,11514.82
5274,2020-03-06,11471.36,11471.36,11310.32,11321.81
5275,2020-03-09,11221.76,11221.76,10977.64,10977.64
5276,2020-03-10,10907.62,11032.47,10830.22,11003.54
5277,2020-03-11,11022.82,11088.23,10885.91,10893.75
5278,2020-03-12,10845.39,10845.39,10359.67,10422.32
5279,2020-03-13,10091.03,10171.2,9636.15,10128.87
5280,2020-03-16,10069.42,10130.8,9717.77,9717.77
5281,2020-03-17,9538.64,9677.07,9371.35,9439.63
5282,2020-03-18,9453.98,9509.61,9218.67,9218.67
5283,2020-03-19,9085.28,9085.28,8523.63,8681.34
5284,2020-03-20,8816.86,9264.42,8816.86,9234.09
5285,2020-03-23,9025.55,9029.52,8750.14,8890.03
5286,2020-03-24,9083.78,9415.64,9083.78,9285.62
5287,2020-03-25,9426.43,9722.37,9426.43,9644.75
5288,2020-03-26,9667.14,9739.73,9565.02,9736.36
5289,2020-03-27,9807.9,9954.86,9691.14,9698.92
5290,2020-03-30,9571.22,9655.7,9415.52,9629.43
5291,2020-03-31,9689.62,9789.81,9630.3,9708.06
5292,2020-04-01,9726.2,9736.0,9663.63,9663.63
5293,2020-04-06,9707.75,9818.74,9651.52,9818.74
5294,2020-04-07,9928.16,10039.15,9928.16,9996.39
5295,2020-04-08,10010.64,10149.76,9984.66,10137.47
5296,2020-04-09,10173.26,10246.84,10092.36,10119.43
5297,2020-04-10,10105.43,10165.12,10103.77,10157.61
5298,2020-04-13,10147.56,10179.4,10080.65,10099.22
5299,2020-04-14,10130.65,10344.13,10130.65,10332.94
5300,2020-04-15,10366.77,10461.84,10366.77,10447.21
5301,2020-04-16,10385.78,10425.29,10317.13,10375.48
5302,2020-04-17,10554.55,10710.15,10552.58,10597.04
5303,2020-04-20,10612.45,10637.64,10542.96,10586.71
5304,2020-04-21,10544.8,10544.8,10278.95,10288.42
5305,2020-04-22,10256.11,10310.85,10140.09,10307.74
5306,2020-04-23,10370.13,10462.7,10294.88,10366.51
5307,2020-04-24,10367.97,10386.93,10324.2,10347.36
5308,2020-04-27,10407.49,10578.96,10407.49,10567.27
5309,2020-04-28,10580.25,10620.52,10537.71,10616.06
5310,2020-04-29,10656.4,10794.83,10656.4,10772.22
5311,2020-04-30,10826.26,11012.78,10826.26,10992.14
5312,2020-05-04,10781.51,10781.51,10658.5,10720.48
5313,2020-05-05,10756.95,10833.53,10735.01,10774.61
5314,2020-05-06,10771.09,10828.73,10708.1,10774.98
5315,2020-05-07,10778.53,10890.87,10775.16,10842.92
5316,2020-05-08,10883.22,10970.7,10883.22,10901.42
5317,2020-05-11,10942.18,11039.11,10942.18,11013.26
